tweet_length,tweet_digits_count,tweet_mean_bigram_freq,tweet_entropy,tweet_'bot'_count,tweet_hashtag_count,tweet_url_count,tweet_unique_url_count,tweet_unique_mention_count,tweet_fraction_lowercase_words,tweet_fraction_uppercase_words,tweet_word_count,tweet_sentence_count,tweet_avg_word_length,tweet_avg_word_per_sentence,tweet_repeated_words,tweet_question_count,tweet_exclamation_count,tweet_special_characters,tweet_noun_counts,tweet_adjective_count,tweet_adverb_count,tweet_verb_count,tweet_pronoun_count,tweet_sentiment_score,tweet_adjective_counts,tweet_adverb_counts,tweet_verb_counts,tweet_pronoun_counts
73,1,1.0,4.875904737497917,0,0,1,1,1,1.0,0.0,5,1,3.4,5.0,{},0,0,8,4,0,0,0,0,Positive,0,0,0,0
143,0,1.0588235294117647,4.793124394692375,0,1,0,0,2,1.0,0.0,8,1,4.142857142857143,8.0,{'of': 2},0,0,9,7,0,0,0,0,Neutral,0,0,0,0
71,3,1.0,4.8224396412296455,0,1,0,0,0,0.2,0.8,5,1,4.6,5.0,{'-': 2},0,0,9,5,0,0,0,0,Positive,1,0,0,0
57,5,1.0,4.602381847718816,0,0,1,1,0,1.0,0.0,5,2,4.0,2.5,{},0,0,7,2,0,0,0,0,Positive,0,0,1,2
88,0,1.0,4.772415984558681,0,0,0,0,0,1.0,0.0,7,4,4.833333333333333,1.75,{'fucking': 2},0,0,6,1,0,0,0,0,Negative,2,1,1,2
124,0,1.0,4.259204972304348,0,0,0,0,3,1.0,0.0,16,2,5.6,8.0,{'|': 2},0,0,9,8,0,0,0,0,Neutral,0,1,1,0
91,0,1.0,4.079684005113328,0,0,0,0,0,1.0,0.0,12,1,5.583333333333333,12.0,{},0,0,6,8,0,0,0,0,Positive,1,1,0,0
61,0,1.0,4.417984370762309,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,21,0,0,0,0,0,Neutral,0,0,0,0
145,0,1.0,4.561296500515502,0,1,0,0,3,0.625,0.375,8,2,4.375,4.0,{'•': 3},0,0,11,3,0,0,0,0,Neutral,1,1,3,1
122,2,1.0476190476190477,4.50045819781324,1,0,1,1,0,0.7894736842105263,0.21052631578947367,19,3,4.2,6.333333333333333,"{'i': 4, 'post': 2}",0,0,8,3,0,0,0,0,Negative,1,0,3,5
61,0,1.0,4.418625354652599,0,0,1,1,0,1.0,0.0,6,2,3.1666666666666665,3.0,{},0,0,7,3,0,0,0,0,Neutral,1,0,1,1
117,0,1.0,4.380626744336471,0,0,0,0,1,1.0,0.0,14,3,4.615384615384615,4.666666666666667,"{'the': 2, 'country': 2}",0,1,6,8,0,0,0,0,Positive,1,0,2,0
62,0,1.0,3.875679835538195,0,0,0,0,0,1.0,0.0,11,2,4.1,5.5,{'in': 2},0,0,6,4,0,0,0,0,Negative,0,0,1,0
158,0,1.0,4.535531943379538,0,1,0,0,1,1.0,0.0,13,1,6.846153846153846,13.0,{'the': 2},0,0,13,8,0,0,0,0,Positive,2,1,0,0
109,0,1.105263157894737,4.3528828199654,0,0,0,0,0,1.0,0.0,16,1,4.153846153846154,16.0,"{'me': 2, 'want': 2, 'to': 2}",0,0,8,1,0,0,0,0,Negative,1,1,7,3
135,7,1.0,4.9501161034850805,0,0,1,1,0,0.6428571428571429,0.35714285714285715,14,3,3.642857142857143,4.666666666666667,{},0,0,10,3,0,0,0,0,Neutral,0,0,0,1
75,0,1.0,4.0142291909542935,0,0,0,0,0,1.0,0.0,7,0,6.0,0.0,{},0,0,0,6,0,0,0,0,Neutral,0,1,0,0
109,0,1.0,4.177557247441557,0,0,0,0,0,0.9047619047619048,0.09523809523809523,21,2,3.789473684210526,10.5,"{'to': 2, 'and': 2}",1,1,2,6,0,0,0,0,Positive,1,1,4,3
149,0,1.0,4.52830959738924,0,1,0,0,1,1.0,0.0,5,1,3.8,5.0,{},0,0,7,1,0,0,0,0,Neutral,0,1,1,0
134,4,1.0,5.008145509012366,0,1,1,1,0,0.8,0.2,5,1,2.8,5.0,{},0,0,12,2,0,0,0,0,Positive,1,0,1,0
58,0,1.0,4.13189247894732,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{'&': 2},0,0,2,0,0,0,0,0,Neutral,0,0,0,0
81,0,1.0,4.367766214688389,0,0,0,0,0,1.0,0.0,7,1,8.285714285714286,7.0,{},0,0,3,3,0,0,0,0,Positive,2,0,2,0
87,0,1.0,4.518539150991696,0,0,0,0,2,1.0,0.0,1,1,2.0,1.0,{'👉': 2},0,0,9,1,0,0,0,0,Neutral,0,0,1,0
60,0,1.0909090909090908,4.33238652373461,0,0,0,0,1,0.7272727272727273,0.2727272727272727,11,1,3.2222222222222223,11.0,{'i': 2},0,1,4,2,0,0,0,0,Positive,0,0,1,4
160,0,1.0,4.555902800673668,0,1,0,0,2,0.9285714285714286,0.07142857142857142,14,1,5.6923076923076925,14.0,"{'via': 2, '|': 3, 'my': 2}",0,0,11,8,0,0,0,0,Neutral,2,1,0,2
101,0,1.0714285714285714,4.803753810017656,0,0,2,2,0,1.0,0.0,7,3,2.8,2.3333333333333335,{},0,0,11,1,0,0,0,0,Neutral,0,0,0,0
77,3,1.0,4.7089261903286515,0,0,1,1,0,1.0,0.0,7,3,3.2857142857142856,2.3333333333333335,{},0,0,8,3,0,0,0,0,Neutral,2,0,1,1
159,8,1.0,4.572480241545183,0,0,0,0,0,0.3333333333333333,0.6666666666666666,3,0,2.0,0.0,"{'nigeria,': 2, 'tv': 2}",0,0,9,1,0,0,0,0,Neutral,0,0,0,0
44,0,1.0,3.952527924914613,0,0,0,0,0,0.9,0.1,10,1,3.4,10.0,{},0,0,1,2,0,0,0,0,Neutral,0,0,2,2
32,0,1.0,3.9292292966721747,0,0,0,0,0,1.0,0.0,4,1,6.5,4.0,{},0,0,2,0,0,0,0,0,Neutral,2,0,0,0
121,0,1.0,4.319454140760274,0,0,0,0,0,0.9230769230769231,0.07692307692307693,13,2,4.153846153846154,6.5,{},0,0,7,6,0,0,0,0,Positive,1,0,2,0
16,0,1.0,3.327819531114783,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,0,0,0,0,0,0,Neutral,1,0,1,0
116,0,1.0,4.261791515677386,0,0,0,0,1,1.0,0.0,12,2,4.916666666666667,6.0,{'the': 2},0,0,4,2,0,0,0,0,Positive,3,0,2,2
78,0,1.0,4.309923983099533,0,0,0,0,0,0.9285714285714286,0.07142857142857142,14,3,3.357142857142857,4.666666666666667,{},0,0,6,5,0,0,0,0,Positive,3,0,2,2
129,1,1.0,4.480818361407925,0,0,0,0,3,1.0,0.0,11,5,7.0,2.2,{'and': 2},0,0,8,4,0,0,0,0,Negative,2,0,1,0
110,2,1.0,4.776345797551675,0,0,1,1,1,1.0,0.0,5,1,4.6,5.0,{'+': 2},0,0,15,1,0,0,0,0,Negative,0,0,0,0
136,0,1.0,4.5787822812433845,0,0,0,0,0,1.0,0.0,11,1,4.222222222222222,11.0,{'the': 2},0,0,20,5,0,0,0,0,Positive,0,0,2,1
85,0,1.0,4.2922828447518375,0,0,0,0,0,0.7,0.3,10,3,4.0,3.3333333333333335,{},0,0,4,4,0,0,0,0,Neutral,2,0,1,1
155,2,1.0,4.680513955091335,0,0,0,0,2,1.0,0.0,13,6,5.461538461538462,2.1666666666666665,{},0,0,16,10,0,0,0,0,Positive,1,0,1,2
64,0,1.0,4.332108306496812,0,1,0,0,0,0.0,1.0,10,0,4.1,0.0,{},0,0,1,2,0,0,0,0,Neutral,0,0,1,2
100,0,1.0,4.764114505264356,0,1,0,0,1,0.6666666666666666,0.3333333333333333,12,2,4.083333333333333,6.0,{'|': 2},0,1,7,6,0,0,0,0,Positive,1,1,1,1
51,1,1.0,4.237890842780709,0,0,0,0,0,1.0,0.0,5,2,6.8,2.5,{},0,0,2,5,0,0,0,0,Neutral,0,0,1,0
56,0,1.0,4.610577243331644,0,0,0,0,0,0.0,1.0,4,0,5.5,0.0,"{',': 2}",0,0,10,2,0,0,0,0,Positive,0,0,1,0
58,0,1.0,4.469989728506574,0,1,0,0,0,1.0,0.0,5,1,3.0,5.0,{},0,0,6,1,0,0,0,0,Positive,0,0,1,1
116,3,1.0,4.559670095801239,0,0,1,1,1,1.0,0.0,14,4,4.5,3.5,{},0,1,11,4,0,0,0,0,Neutral,1,1,3,1
160,8,1.0,4.529729112543953,0,0,0,0,0,0.9473684210526315,0.05263157894736842,19,0,4.611111111111111,0.0,{},0,0,6,4,0,0,0,0,Negative,2,4,3,3
131,2,1.0,4.475211808412895,0,0,0,0,0,0.875,0.125,8,1,4.875,8.0,{'•': 7},0,0,10,5,0,0,0,0,Positive,2,0,4,3
138,7,1.0,4.582450102327104,0,1,0,0,1,0.7692307692307693,0.23076923076923078,13,1,4.0,13.0,{},0,0,8,4,0,0,0,0,Neutral,0,1,3,1
43,0,1.0,4.02438859336503,0,0,0,0,0,0.8571428571428571,0.14285714285714285,7,2,4.0,3.5,{},0,0,3,2,0,0,0,0,Neutral,0,0,2,0
120,2,1.0,4.24888503586401,0,0,0,0,0,1.0,0.0,10,1,3.4,10.0,{},0,0,13,3,0,0,0,0,Positive,0,2,2,1
124,0,1.0,4.836321614231236,0,1,0,0,3,1.0,0.0,3,1,8.333333333333334,3.0,{},0,0,11,6,0,0,0,0,Neutral,0,0,1,0
105,1,1.0,4.5891444815423075,0,1,0,0,0,0.3333333333333333,0.6666666666666666,12,0,3.8333333333333335,0.0,{},0,0,8,3,0,0,0,0,Neutral,1,0,0,0
94,10,1.0,4.666320639723286,0,0,0,0,0,0.8888888888888888,0.1111111111111111,9,4,3.5555555555555554,2.25,{},0,1,9,2,0,0,0,0,Neutral,0,2,2,4
85,0,1.0,4.040964614053568,0,0,0,0,0,1.0,0.0,12,0,4.75,0.0,{},0,0,0,3,0,0,0,0,Positive,1,1,3,2
7,0,1.0,2.807354922057604,0,0,0,0,0,1.0,0.0,2,1,2.5,2.0,{},1,0,2,0,0,0,0,0,Neutral,1,0,0,0
159,0,1.0,4.599267120620427,0,0,0,0,5,0.8947368421052632,0.10526315789473684,19,3,4.333333333333333,6.333333333333333,{},0,0,18,9,0,0,0,0,Positive,3,0,1,2
42,0,1.0,4.338396886909941,0,0,0,0,0,0.8,0.2,5,1,3.4,5.0,{},0,0,5,1,0,0,0,0,Neutral,0,0,1,2
117,1,1.0,4.590229795562729,0,0,0,0,0,0.8181818181818182,0.18181818181818182,11,4,5.7272727272727275,2.75,{},0,0,10,6,0,0,0,0,Positive,3,0,1,0
127,0,1.0,4.3907093735373905,0,0,0,0,4,0.9090909090909091,0.09090909090909091,11,0,4.818181818181818,0.0,{},0,0,8,5,0,0,0,0,Neutral,4,0,0,0
96,0,1.0,4.186307752601005,0,1,0,0,0,1.0,0.0,11,2,4.222222222222222,5.5,{'the': 2},0,1,5,4,0,0,0,0,Positive,2,0,0,2
37,4,1.0,4.162023973678587,0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,{},0,0,2,1,0,0,0,0,Positive,0,0,0,0
85,2,1.0,4.109389327083577,0,0,0,0,0,1.0,0.0,11,4,4.2,2.75,{'of': 2},0,1,4,4,0,0,0,0,Positive,1,0,0,0
155,2,1.0,4.509482194040636,0,0,0,0,0,0.9285714285714286,0.07142857142857142,14,2,4.538461538461538,7.0,{'for': 2},0,1,3,6,0,0,0,0,Positive,0,0,1,1
44,0,1.1428571428571428,4.106936732175322,0,0,0,0,0,0.4444444444444444,0.5555555555555556,9,1,4.142857142857143,9.0,{'i': 2},0,0,2,1,0,0,0,0,Negative,0,0,2,3
116,0,1.0,4.415707940847111,0,1,0,0,1,0.8333333333333334,0.16666666666666666,6,0,3.6666666666666665,0.0,{'hospitality': 2},0,0,4,3,0,0,0,0,Neutral,1,0,0,1
108,0,1.0,3.9812965012356494,0,0,0,0,0,1.0,0.0,22,3,4.0,7.333333333333333,"{'you': 5, 'will': 2, 'to': 2, 'follow': 2}",0,2,5,3,0,0,0,0,Neutral,0,0,7,6
160,0,1.0,4.790878872791289,0,1,0,0,1,0.8125,0.1875,16,1,4.666666666666667,16.0,{'of': 2},0,1,5,7,0,0,0,0,Positive,2,0,0,0
55,0,1.0909090909090908,4.019653295532275,0,0,0,0,0,1.0,0.0,12,0,3.6,0.0,"{'we': 2, 'live': 2}",0,0,2,1,0,0,0,0,Neutral,0,0,4,3
157,0,1.0,4.373898134974817,0,0,0,0,0,0.96,0.04,25,3,4.217391304347826,8.333333333333334,"{'as': 2, 'trying': 2, 'to': 2}",0,1,8,5,0,0,0,0,Positive,2,3,6,3
22,0,1.0,3.732158891364569,0,0,0,0,0,0.8,0.2,5,1,3.4,5.0,{},0,0,1,0,0,0,0,0,Neutral,0,0,2,2
160,0,1.0,4.608209705679911,0,0,0,0,0,0.8461538461538461,0.15384615384615385,26,3,4.36,8.666666666666666,{'is': 2},0,0,9,7,0,0,0,0,Positive,3,2,1,3
109,0,1.0,3.9501846472864957,0,0,0,0,0,0.9523809523809523,0.047619047619047616,21,0,4.2,0.0,{'and': 2},0,0,2,4,0,0,0,0,Positive,3,2,1,3
156,0,1.0,4.548204070758813,0,0,0,0,1,1.0,0.0,6,1,6.166666666666667,6.0,{},0,0,16,1,0,0,0,0,Neutral,0,0,0,0
159,2,1.0,4.450114253294743,0,0,0,0,3,1.0,0.0,3,0,8.666666666666666,0.0,"{'||': 6, 'director': 2}",0,0,16,3,0,0,0,0,Positive,0,0,0,0
155,28,1.0,4.866227999275642,0,1,0,0,0,0.8,0.2,5,0,6.4,0.0,{},0,0,20,4,0,0,0,0,Positive,1,1,1,1
138,3,1.0,4.83505001489272,0,1,0,0,0,0.2857142857142857,0.7142857142857143,7,3,3.1666666666666665,2.3333333333333335,{'.': 2},0,0,13,3,0,0,0,0,Neutral,0,0,0,0
107,0,1.0,4.5103747716801,0,0,0,0,0,0.8571428571428571,0.14285714285714285,14,2,3.25,7.0,{'a': 2},0,0,19,3,0,0,0,0,Positive,0,2,4,2
8,0,1.0,2.5,0,0,0,0,0,1.0,0.0,2,0,3.5,0.0,{},0,0,0,1,0,0,0,0,Neutral,0,0,0,0
102,4,1.0,4.863226128283336,0,1,0,0,1,0.6666666666666666,0.3333333333333333,3,1,4.0,3.0,{'|': 2},0,0,9,3,0,0,0,0,Neutral,0,0,0,0
154,5,1.0,4.849046075299708,0,1,0,0,1,0.8461538461538461,0.15384615384615385,13,2,4.333333333333333,6.5,{},0,0,17,4,0,0,0,0,Neutral,2,1,1,3
32,2,1.0,4.429229296672174,0,0,1,1,0,1.0,0.0,4,1,2.5,4.0,{},0,0,6,1,0,0,0,0,Positive,0,0,1,0
98,0,1.0,5.032062550283322,0,0,1,1,0,1.0,0.0,4,3,2.75,1.3333333333333333,{},0,0,7,0,0,0,0,0,Neutral,0,0,0,0
18,0,1.0,3.6143694458867563,0,0,0,0,0,1.0,0.0,1,0,1.0,0.0,{},0,0,1,1,0,0,0,0,Positive,0,0,0,0
106,0,1.0,4.89423440466089,0,1,0,0,0,0.8571428571428571,0.14285714285714285,7,0,5.285714285714286,0.0,{},0,0,8,4,0,0,0,0,Positive,0,2,1,1
154,0,1.0,4.5704204535626785,0,1,0,0,0,1.0,0.0,7,7,7.571428571428571,1.0,{},0,0,12,4,0,0,0,0,Positive,1,0,2,2
23,0,1.0,3.8820451081368628,0,0,0,0,0,1.0,0.0,3,0,7.0,0.0,{},0,0,0,0,0,0,0,0,Neutral,1,2,0,0
122,0,1.0,4.670583347039158,0,1,0,0,1,0.7619047619047619,0.23809523809523808,21,3,4.0,7.0,{'a': 2},0,0,15,6,0,0,0,0,Negative,0,0,1,3
17,4,1.0,3.6168746059562227,0,0,0,0,0,1.0,0.0,1,0,5.0,0.0,{},0,0,0,1,0,0,0,0,Neutral,0,0,0,0
107,0,1.0,4.373269029630814,0,0,0,0,0,0.875,0.125,8,2,4.5,4.0,{'the': 2},0,0,2,1,0,0,0,0,Neutral,1,0,1,0
155,0,1.2727272727272727,4.176836175954627,0,0,0,0,1,0.9615384615384616,0.038461538461538464,26,3,4.533333333333333,8.666666666666666,"{'a': 5, 'does': 2, 'not': 2, 'make': 2, 'decent': 2}",0,0,6,9,0,0,0,0,Positive,3,0,6,0
106,0,1.0,4.188960313947383,0,0,0,0,0,1.0,0.0,18,2,4.055555555555555,9.0,{},0,1,5,2,0,0,0,0,Neutral,1,2,4,4
64,0,1.0,4.184488854805814,0,0,0,0,0,0.9230769230769231,0.07692307692307693,13,1,3.923076923076923,13.0,{},0,0,2,4,0,0,0,0,Positive,0,0,2,2
41,0,1.0,3.74197076175156,0,0,0,0,0,1.0,0.0,4,0,7.5,0.0,{},0,0,3,3,0,0,0,0,Neutral,1,0,0,0
74,0,1.0,4.1925809082205445,0,0,0,0,0,1.0,0.0,13,1,3.4615384615384617,13.0,{},0,0,3,5,0,0,0,0,Positive,1,0,3,2
69,2,1.0,4.542468566764111,0,0,0,0,0,0.2,0.8,5,0,1.8,0.0,{},0,0,5,0,0,0,0,0,Positive,0,0,0,0
57,0,1.0,3.9798083842447345,0,0,0,0,0,1.0,0.0,11,0,4.090909090909091,0.0,{},0,0,2,2,0,0,0,0,Neutral,1,0,1,5
89,0,1.0,4.357097409479555,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,4,0,0,0,0,0,Positive,0,0,0,0
67,4,1.0,4.641644029409048,0,0,0,0,0,0.25,0.75,4,1,3.0,4.0,{},0,0,3,1,0,0,0,0,Positive,0,0,0,0
160,4,1.0,4.952886582825154,0,1,0,0,3,0.6153846153846154,0.38461538461538464,13,1,5.384615384615385,13.0,{'pxp': 2},0,0,9,10,0,0,0,0,Neutral,0,0,0,0
50,0,1.0,4.058688570451096,0,0,0,0,0,0.8888888888888888,0.1111111111111111,9,1,3.888888888888889,9.0,{},0,0,4,1,0,0,0,0,Neutral,1,2,2,2
77,0,1.0,4.0903755816520375,0,0,0,0,0,1.0,0.0,6,0,8.833333333333334,0.0,{},0,0,7,3,0,0,0,0,Positive,1,0,0,0
149,0,1.0,4.819886113802429,0,0,0,0,1,1.0,0.0,1,4,2.0,0.25,{},0,1,12,6,0,0,0,0,Neutral,0,0,2,1
54,0,1.0,4.0147042657578424,0,0,0,0,0,0.8888888888888888,0.1111111111111111,9,1,2.6666666666666665,9.0,{},0,0,4,3,0,0,0,0,Positive,0,0,0,2
86,0,1.0,4.306349640754412,0,0,0,0,0,0.8333333333333334,0.16666666666666666,12,2,5.0,6.0,{},0,1,6,6,0,0,0,0,Neutral,0,0,2,1
93,0,1.0,4.2888004167759055,0,0,0,0,0,1.0,0.0,13,2,5.583333333333333,6.5,{'as': 2},0,0,2,3,0,0,0,0,Positive,0,2,3,4
148,1,1.0,4.958671729803384,0,1,1,1,1,0.6956521739130435,0.30434782608695654,23,4,2.85,5.75,{'the': 3},0,1,18,3,0,0,0,0,Positive,0,0,2,2
159,1,1.0,4.389543701338896,0,1,0,0,0,0.9444444444444444,0.05555555555555555,18,0,5.944444444444445,0.0,{'&': 4},0,0,13,5,0,0,0,0,Positive,1,1,1,0
138,5,1.0,4.494112311944801,0,1,0,0,0,0.9375,0.0625,16,2,4.733333333333333,8.0,{'to': 2},0,1,5,6,0,0,0,0,Positive,0,0,3,3
14,0,1.0,3.09306920777189,0,0,0,0,0,1.0,0.0,3,0,4.0,0.0,{},0,0,0,2,0,0,0,0,Neutral,0,0,0,0
97,3,1.0,4.798445580109341,0,1,0,0,1,0.0,1.0,2,1,2.0,2.0,{},0,1,7,1,0,0,0,0,Neutral,0,1,0,0
155,0,1.0,4.233391474428328,0,0,0,0,0,0.96,0.04,25,3,4.130434782608695,8.333333333333334,{'is': 2},0,2,3,6,0,0,0,0,Positive,2,0,5,5
37,0,1.1666666666666667,3.6210506647325458,0,0,0,0,0,1.0,0.0,8,0,4.333333333333333,0.0,"{'a': 2, 'few': 2}",0,0,0,2,0,0,0,0,Neutral,2,0,1,0
74,0,1.0,4.548725622526504,0,0,0,0,0,0.6666666666666666,0.3333333333333333,9,2,5.0,4.5,{'all': 2},0,0,5,3,0,0,0,0,Neutral,0,1,1,0
119,0,1.0,4.686363715423577,0,1,0,0,1,1.0,0.0,3,0,8.0,0.0,{'|': 4},0,0,12,5,0,0,0,0,Neutral,1,0,0,3
67,0,1.0,4.552655005140494,0,1,0,0,2,1.0,0.0,7,0,7.571428571428571,0.0,{'•': 2},0,0,7,4,0,0,0,0,Neutral,0,0,1,0
65,0,1.0,4.821766274300645,0,1,0,0,0,0.4,0.6,5,1,3.4,5.0,{},0,0,10,4,0,0,0,0,Positive,1,1,1,1
41,0,1.0,4.4610913338336085,0,0,0,0,0,0.625,0.375,8,2,3.375,4.0,{},0,1,3,1,0,0,0,0,Neutral,0,0,1,3
52,1,1.0,4.5274835939162665,0,0,1,1,0,1.0,0.0,4,2,3.0,2.0,{},0,0,7,0,0,0,0,0,Neutral,0,0,1,1
78,0,1.0,4.619845770166929,0,0,1,1,0,1.0,0.0,4,4,5.25,1.0,{},0,0,10,3,0,0,0,0,Neutral,0,0,0,0
66,0,1.0,4.331162334302938,0,1,0,0,0,0.9166666666666666,0.08333333333333333,12,1,4.25,12.0,{},0,0,4,1,0,0,0,0,Positive,1,1,2,3
151,0,1.0,4.523762031106451,0,0,0,0,0,1.0,0.0,13,1,6.153846153846154,13.0,{},0,0,20,15,0,0,0,0,Positive,1,0,1,0
116,0,1.0,4.2782534367737055,0,0,0,0,0,1.0,0.0,13,2,5.583333333333333,6.5,{'and': 2},0,0,3,8,0,0,0,0,Positive,2,0,1,0
53,0,1.0,4.28397092601639,0,1,0,0,0,0.75,0.25,4,2,4.0,2.0,{},0,0,3,1,0,0,0,0,Negative,2,1,1,1
75,0,1.0,4.120087852639246,0,0,0,0,0,1.0,0.0,9,0,7.125,0.0,{'and': 2},0,0,3,5,0,0,0,0,Positive,0,0,2,1
46,0,1.0,3.8826066635490992,0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,{},0,1,5,2,0,0,0,0,Negative,0,0,2,0
36,0,1.0,3.4511943630832227,0,0,0,0,0,1.0,0.0,7,0,4.666666666666667,0.0,{'me': 2},0,0,0,0,0,0,0,0,Neutral,1,1,2,2
67,0,1.0,4.132629490960251,0,0,0,0,3,0.75,0.25,4,0,5.5,0.0,{'/': 2},0,0,5,0,0,0,0,0,Neutral,0,0,0,0
144,0,1.0,4.333698887535589,0,0,0,0,0,1.0,0.0,16,2,6.2,8.0,"{'about': 2, '&': 2}",0,0,11,9,0,0,0,0,Positive,1,0,2,1
144,2,1.0,4.356601451831091,0,0,0,0,0,1.0,0.0,11,1,4.333333333333333,11.0,"{'of': 2, 'bugs,': 2, 'in': 2}",0,0,7,5,0,0,0,0,Neutral,0,0,1,1
159,2,1.0,4.737408211204741,0,0,1,1,2,0.9047619047619048,0.09523809523809523,21,4,3.25,5.25,"{'in': 2, 'the': 2}",0,0,14,4,0,0,0,0,Positive,0,1,2,3
144,1,1.0,4.585447323240758,0,1,0,0,0,0.8571428571428571,0.14285714285714285,7,1,4.5,7.0,"{'the': 2, 'we': 2}",0,0,6,3,0,0,0,0,Positive,3,0,2,3
85,0,1.0,4.446780303484542,0,1,0,0,0,0.5555555555555556,0.4444444444444444,9,2,3.6666666666666665,4.5,{},0,0,8,1,0,0,0,0,Negative,1,1,1,1
91,12,1.0,3.799468485716547,0,0,0,0,0,0.75,0.25,4,0,5.25,0.0,{},0,0,36,4,0,0,0,0,Neutral,0,0,0,0
107,0,1.0,4.73097292257732,0,0,0,0,0,0.5,0.5,6,2,4.166666666666667,3.0,{},0,2,8,3,0,0,0,0,Positive,1,0,1,0
110,1,1.0,4.3400317743262296,0,1,0,0,0,1.0,0.0,7,0,2.25,0.0,"{'the': 3, 'of': 3}",0,0,3,1,0,0,0,0,Neutral,0,1,0,0
128,12,1.0,5.162246997359025,0,0,1,1,1,0.8571428571428571,0.14285714285714285,7,2,4.142857142857143,3.5,{},0,0,15,1,0,0,0,0,Positive,0,0,1,0
30,10,1.0,4.256564762130954,0,0,0,0,0,1.0,0.0,1,1,8.0,1.0,{},0,0,3,1,0,0,0,0,Positive,1,0,0,0
150,2,1.0,4.800534283753801,0,1,0,0,1,0.6666666666666666,0.3333333333333333,9,4,3.3333333333333335,2.25,{},0,0,14,5,0,0,0,0,Positive,1,1,3,0
75,0,1.0,4.08215776615701,0,0,0,0,0,1.0,0.0,14,2,4.285714285714286,7.0,{},0,1,2,4,0,0,0,0,Neutral,0,1,2,2
133,0,1.0,4.392943093822426,0,0,0,0,0,1.0,0.0,17,2,5.705882352941177,8.5,{},0,0,8,9,0,0,0,0,Positive,2,1,3,0
37,4,1.0,4.175273297885967,0,1,0,0,0,1.0,0.0,6,0,4.166666666666667,0.0,{},0,0,3,2,0,0,0,0,Negative,0,0,0,2
15,0,1.0,3.640223928941851,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,0,1,0,0,0,0,Positive,0,0,1,0
21,0,1.0,3.5585186130489057,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,{},0,0,0,0,0,0,0,0,Positive,1,0,1,0
104,2,1.0,4.6146403538244645,0,0,1,1,0,0.8888888888888888,0.1111111111111111,9,6,3.3333333333333335,1.5,{},0,0,11,3,0,0,0,0,Positive,1,0,1,3
35,0,1.0,3.9532470324098177,0,0,0,0,0,0.8,0.2,5,1,3.4,5.0,{},0,0,2,3,0,0,0,0,Neutral,0,0,2,1
118,0,1.0,4.3757965703479895,1,1,0,0,0,1.0,0.0,14,3,4.785714285714286,4.666666666666667,{'no': 2},0,1,9,6,0,0,0,0,Positive,1,2,2,0
26,0,1.0,3.8731406795131327,0,0,0,0,0,0.0,0.0,0,2,0.0,0.0,{},0,0,2,2,0,0,0,0,Neutral,0,0,0,0
160,0,1.0,4.3929362913846495,0,0,0,0,0,0.92,0.08,25,2,5.041666666666667,12.5,{'to': 2},0,0,6,7,0,0,0,0,Positive,1,0,5,2
148,0,1.0714285714285714,3.91969126672746,0,0,0,0,0,0.9666666666666667,0.03333333333333333,30,0,4.0,0.0,"{'help': 2, 'to': 2, 'and': 2, 'the': 3, 'value': 2, 'in': 2, 'life': 2}",0,0,1,7,0,0,0,0,Positive,0,4,6,3
128,0,1.0,4.410381130503341,0,0,0,0,2,1.0,0.0,1,0,6.0,0.0,{'/': 4},0,0,10,2,0,0,0,0,Positive,0,0,0,0
27,0,1.0,3.704349428956052,0,0,0,0,0,1.0,0.0,4,1,4.0,4.0,{},0,1,1,2,0,0,0,0,Negative,0,0,1,1
141,0,1.0,4.311403891657919,0,0,0,0,0,0.8666666666666667,0.13333333333333333,15,6,4.5,2.5,"{'to': 2, '&': 2}",0,0,10,5,0,0,0,0,Negative,1,1,4,0
63,1,1.0,4.404111727296672,0,0,1,1,0,1.0,0.0,6,2,3.4,3.0,{},0,0,8,1,0,0,0,0,Positive,0,0,1,0
8,0,1.0,2.75,0,0,0,0,0,1.0,0.0,1,1,4.0,1.0,{},0,0,1,1,0,0,0,0,Negative,0,0,0,0
158,0,1.0,4.694149491356624,0,0,0,0,1,0.6,0.4,5,2,3.2,2.5,{},0,0,11,6,0,0,0,0,Negative,1,0,1,0
116,2,1.0,4.596847179273521,0,0,0,0,0,1.0,0.0,7,7,3.4285714285714284,1.0,{'was': 2},1,1,12,3,0,0,0,0,Neutral,1,1,1,0
75,3,1.0,2.913464539745058,0,0,0,0,0,1.0,0.0,1,0,8.0,0.0,{},0,0,2,1,0,0,0,0,Neutral,0,0,0,0
153,1,1.0,4.853233736856051,0,0,1,1,2,1.0,0.0,12,2,3.8333333333333335,6.0,{'|': 3},0,0,14,3,0,0,0,0,Positive,0,1,1,0
